,lead
49785,4-4308
49786,7-1947
49787,6-3123
49788,5-0070
49789,1-7290
49790,2-1978
49791,8-4464
49792,5-9261
49793,6-3823
49794,7-4523
49795,1-8924
49796,2-3047
49797,6-2945
49798,8-4598
49799,5-1690
49800,3-9282
49801,3-9478
49802,1-3341
49803,1-9438
49804,2-1105
49805,7-1575
49806,1-4272
49807,3-5004
49808,2-2687
49809,1-2930
49810,3-6413
49811,4-2126
49812,8-2715
49813,2-8496
49814,1-0559
49815,3-4225
49816,3-7035
49817,1-9655
49818,4-4828
49819,8-7707
49820,3-9571
49821,2-7210
49822,7-0894
49823,1-6822
49824,4-8923
49825,3-7405
49826,2-1156
49827,6-2422
49828,7-5270
49829,7-5165
49830,6-8206
49831,6-1593
49832,2-5018
49833,4-1126
49834,1-6974
49835,4-4799
49836,6-0953
49837,1-2722
49838,6-9408
49839,8-5896
49840,5-8851
49841,5-8552
49842,5-0516
49843,2-4118
49844,6-4511
49845,1-1086
49846,8-3902
49847,8-1104
49848,1-2846
49849,1-5806
49850,1-2126
49851,4-3994
49852,1-3788
49853,2-0445
49854,1-7966
49855,3-6615
49856,5-0612
49857,5-5228
49858,2-5479
49859,2-5048
49860,3-3559
49861,4-1723
49862,8-5745
49863,7-9793
49864,2-4786
49865,7-0902
49866,4-4237
49867,5-6655
49868,1-3508
49869,1-3438
49870,5-0651
49871,1-7510
49872,4-8334
49873,8-7089
49874,3-6789
49875,5-0082
49876,2-6665
49877,1-8205
49878,5-4386
49879,4-2021
49880,1-0488
49881,5-7924
49882,1-0599
49883,4-5491
49884,2-5995
49885,1-7032
49886,4-3459
49887,6-3470
49888,6-9877
49889,3-0723
49890,7-9719
49891,1-2606
49892,6-5975
49893,6-4400
49894,7-3074
49895,2-5114
49896,8-3061
49897,6-2894
49898,6-2250
49899,2-9113
49900,6-6421
49901,6-6994
49902,8-8954
49903,1-7622
49904,5-1969
49905,5-6319
49906,5-5114
49907,1-2215
49908,8-3297
49909,1-4803
49910,7-1684
49911,5-7302
49912,8-9828
49913,2-6629
49914,4-3308
49915,1-9723
49916,3-1484
49917,7-9203
49918,2-1118
49919,4-8508
49920,5-6300
49921,2-1578
49922,6-9916
49923,2-0899
49924,6-4909
49925,5-7486
49926,7-3497
49927,7-9276
49928,2-3003
49929,1-7322
49930,1-5723
49931,8-6387
49932,4-7490
49933,2-9565
49934,8-2304
49935,7-2553
49936,3-0092
49937,2-1439
49938,3-2635
49939,7-6042
49940,2-1761
49941,1-4265
49942,3-5473
49943,6-2633
49944,3-6903
49945,2-4830
49946,3-5435
49947,6-2649
49948,7-4605
49949,7-3742
49950,5-3482
49951,2-0524
49952,1-2435
49953,1-9528
49954,5-9860
49955,2-1274
49956,4-0240
49957,2-5674
49958,8-9024
49959,5-4381
49960,5-3123
49961,1-2601
49962,4-3444
49963,5-2562
49964,8-5190
49965,5-5065
49966,7-2391
49967,6-3858
49968,7-7583
49969,3-1295
49970,4-1996
49971,6-4323
49972,7-3093
49973,4-0194
49974,1-5202
49975,7-9114
49976,3-5769
49977,4-9074
49978,8-9838
49979,1-4314
49980,4-5323
49981,6-1385
49982,2-4223
49983,7-6950
49984,5-6740
49985,6-3680
49986,8-5515
49987,2-5175
49988,4-4726
49989,2-6907
49990,7-7943
49991,7-5193
49992,7-8498
49993,7-5935
49994,4-5530
49995,3-2354
49996,4-5977
49997,5-8210
49998,6-0457
49999,2-1571
50000,5-1087
50001,5-1090
50002,6-1632
50003,1-1799
50004,2-5516
50005,6-4638
50006,4-6394
50007,2-1288
50008,5-1007
50009,8-9844
50010,7-0342
50011,6-5881
50012,7-1270
50013,7-6211
50014,5-0143
50015,6-2391
50016,6-7857
50017,5-8114
50018,4-4487
50019,5-4216
50020,1-0198
50021,3-0367
50022,1-2425
50023,3-7192
50024,1-6191
50025,4-1842
50026,3-0358
50027,3-6569
50028,6-1724
50029,8-3831
50030,5-1871
50031,2-6374
50032,7-2679
50033,6-3764
50034,1-7053
50035,8-9528
50036,3-9932
50037,7-2681
50038,8-0898
50039,5-3923
50040,3-8874
50041,2-9471
50042,4-3656
50043,4-3711
50044,6-1061
50045,8-0372
50046,4-1989
50047,6-9059
50048,3-3943
50049,7-2592
50050,5-4445
50051,4-0479
50052,1-0022
50053,8-7912
50054,3-6167
50055,4-0522
50056,4-6256
50057,7-4209
50058,5-0946
50059,7-6790
50060,1-9977
50061,4-1578
50062,4-6878
50063,8-3141
50064,6-7308
50065,6-2602
50066,7-9092
50067,2-2148
50068,8-0517
50069,8-4929
50070,1-6457
50071,2-0245
50072,4-6973
50073,5-6291
50074,6-1538
50075,3-9354
50076,8-7977
50077,3-9648
50078,8-3079
50079,4-0882
50080,1-5703
50081,2-0893
50082,3-2955
50083,3-8767
50084,7-3105
50085,8-9344
50086,1-4867
50087,4-2587
50088,6-1401
50089,4-7853
50090,5-9720
50091,6-1644
50092,1-2687
50093,7-6448
50094,4-1695
50095,8-2154
50096,5-8477
50097,5-4192
50098,4-5601
50099,3-8031
50100,4-5136
50101,3-0581
50102,5-3699
50103,6-3940
50104,8-6031
50105,4-5052
50106,1-9531
50107,5-3991
50108,7-9950
50109,5-8038
50110,8-8408
50111,3-3119
50112,2-5342
50113,6-9848
50114,2-9391
50115,3-6902
50116,7-4350
50117,2-1088
50118,1-2177
50119,4-8573
50120,4-5959
50121,6-8814
50122,6-1237
50123,2-5009
50124,1-3023
50125,4-4902
50126,3-0416
50127,4-1416
50128,7-3589
50129,4-0515
50130,6-7755
50131,6-5390
50132,2-9481
50133,2-5727
50134,6-1914
50135,3-5686
50136,4-7608
50137,6-5553
50138,7-4495
50139,1-7845
50140,3-8226
50141,1-7131
50142,7-3376
50143,4-7049
50144,8-5743
50145,3-6013
50146,2-0423
50147,6-1601
50148,2-4721
50149,7-2944
50150,4-0778
50151,3-6820
50152,5-9873
50153,7-5149
50154,3-8241
50155,1-6702
50156,8-9784
50157,6-0133
50158,8-3460
50159,7-9260
50160,6-8999
50161,5-3731
50162,6-4360
50163,5-7002
50164,5-4889
50165,5-3366
50166,2-1098
50167,7-3072
50168,4-4335
50169,7-8077
50170,3-6299
50171,6-9129
50172,8-1559
50173,3-6138
50174,8-8370
50175,8-8571
50176,4-4950
50177,5-6229
50178,3-4809
50179,7-3153
50180,4-0745
50181,5-6954
50182,6-0260
50183,1-9472
50184,2-1412
50185,5-4193
50186,4-3974
50187,1-9196
50188,1-4425
50189,3-5989
50190,4-8530
50191,2-7753
50192,4-9995
50193,3-3355
50194,8-9881
50195,3-5691
50196,2-9143
50197,1-1951
50198,7-3265
50199,5-9133
50200,6-9991
50201,4-7383
50202,1-4670
50203,2-3109
50204,6-1437
50205,8-4614
50206,6-3473
50207,5-1728
50208,7-6253
50209,6-4506
50210,5-2625
50211,8-1431
50212,8-7317
50213,1-0024
50214,8-4684
50215,3-1264
50216,8-5977
50217,6-9254
50218,8-6295
50219,3-4668
50220,2-9251
50221,1-1940
50222,8-3975
50223,7-0384
50224,4-0463
50225,7-8659
50226,2-7521
50227,2-9581
50228,6-7658
50229,3-8934
50230,2-7165
50231,4-4942
50232,3-3161
50233,3-9765
50234,8-5675
50235,4-1262
50236,3-6590
50237,7-3573
50238,5-7385
50239,4-7712
50240,7-0060
50241,2-8407
50242,1-9916
50243,6-2899
50244,7-0733
50245,3-2939
50246,1-9807
50247,1-5641
50248,4-7478
50249,5-3822
50250,2-8367
50251,8-5361
50252,8-7293
50253,3-5167
50254,8-4647
50255,1-1420
50256,8-2250
50257,2-2272
50258,6-0417
50259,6-7895
50260,8-0125
50261,4-8385
50262,7-0227
50263,4-7640
50264,4-0169
50265,1-7671
50266,7-4652
50267,4-6719
50268,6-0088
50269,2-5683
50270,5-7738
50271,4-7562
50272,6-0431
50273,2-9972
50274,5-7343
50275,4-7966
50276,2-2111
50277,8-0589
50278,6-1197
50279,5-0367
50280,2-1856
50281,2-1790
50282,3-3972
50283,2-6357
50284,5-5644
50285,8-9277
50286,8-3900
50287,6-5290
50288,3-3302
50289,3-1944
50290,4-3174
50291,5-1308
50292,2-4508
50293,7-6424
50294,4-2742
50295,2-7186
50296,1-6757
50297,8-3053
50298,8-4234
50299,6-1776
50300,2-9511
50301,2-7472
50302,8-4525
50303,6-9089
50304,5-1691
50305,7-0478
50306,6-2839
50307,8-5680
50308,3-0926
50309,1-8530
50310,4-4580
50311,8-5922
50312,8-3451
50313,5-7337
50314,2-0902
50315,5-2037
50316,4-8777
50317,7-2604
50318,5-8773
50319,3-3448
50320,6-4980
50321,5-5427
50322,1-8773
50323,5-8494
50324,2-7380
50325,6-6126
50326,1-7144
50327,3-8028
50328,7-8239
50329,5-9269
50330,3-1993
50331,2-1620
50332,3-6436
50333,1-5780
50334,2-0134
50335,8-2067
50336,4-0490
50337,8-1982
50338,7-1856
50339,5-2982
50340,5-9949
50341,5-7347
50342,1-7185
50343,7-8344
50344,6-8738
50345,6-6900
50346,8-8832
50347,5-4305
50348,1-6059
50349,6-1448
50350,8-5448
50351,8-8656
50352,4-3895
50353,1-7621
50354,1-1558
50355,1-7641
50356,2-7116
50357,4-5834
50358,8-7185
50359,7-0664
50360,6-9095
50361,6-7607
50362,4-3653
50363,6-0049
50364,7-8646
50365,2-2445
50366,1-1113
50367,5-0398
50368,4-5841
50369,5-9432
50370,5-3626
50371,3-7754
50372,6-1260
50373,2-3759
50374,3-3129
50375,4-7623
50376,4-6947
50377,6-8806
50378,8-0417
50379,3-4975
50380,3-4933
50381,8-1427
50382,6-9704
50383,2-6331
50384,8-5091
50385,5-3139
50386,7-7570
50387,2-9512
50388,5-5378
50389,1-6078
50390,6-4669
50391,8-6088
50392,2-8340
50393,3-4044
50394,8-0315
50395,2-5208
50396,7-8287
50397,7-5501
50398,4-1913
50399,8-7256
50400,1-3819
50401,7-5555
50402,7-7788
50403,6-1211
50404,3-3402
50405,7-3598
50406,2-4872
50407,8-2721
50408,6-7752
50409,7-5359
50410,4-0165
50411,4-4546
50412,7-8963
50413,1-6866
50414,2-6926
50415,8-8573
50416,2-2331
50417,2-4912
50418,1-1367
50419,2-6641
50420,6-4880
50421,8-4075
50422,6-7221
50423,6-5423
50424,2-5434
50425,2-5397
50426,5-7612
50427,3-4289
50428,6-3206
50429,6-7790
50430,7-9696
50431,5-6752
50432,5-0964
50433,1-9557
50434,4-0132
50435,2-3969
50436,1-2663
50437,3-4349
50438,2-3016
50439,4-7420
50440,7-7410
50441,8-8033
50442,2-2059
50443,6-1387
50444,7-8778
50445,7-4654
50446,1-2186
50447,5-1058
50448,1-7923
50449,2-1144
50450,3-9307
50451,7-2761
50452,5-3030
50453,1-0661
50454,5-3540
50455,2-5115
50456,1-0514
50457,3-4469
50458,6-0600
50459,6-0814
50460,8-4916
50461,6-3590
50462,6-9949
50463,4-5033
50464,1-2683
50465,7-9621
50466,3-9588
50467,3-3002
50468,8-2967
50469,7-9685
50470,1-6143
50471,1-9037
50472,5-0841
50473,2-4897
50474,7-3978
50475,3-4825
50476,5-8162
50477,4-0630
50478,6-1403
50479,8-9472
50480,6-9912
50481,6-2351
50482,2-8316
50483,6-3489
50484,6-5459
50485,1-6811
50486,6-3406
50487,6-4492
50488,6-6154
50489,3-4333
50490,5-5260
50491,2-2247
50492,5-3805
50493,1-3993
50494,7-5920
50495,7-4122
50496,7-5795
50497,6-7602
50498,4-9063
50499,7-2523
50500,7-4507
50501,3-7384
50502,3-9042
50503,1-5824
50504,7-3764
50505,7-6184
50506,8-3884
50507,6-0116
50508,7-7320
50509,3-8663
50510,3-7198
50511,1-7058
50512,7-2507
50513,2-0207
50514,4-8396
50515,6-1512
50516,3-9188
50517,3-4043
50518,2-4170
50519,4-8746
50520,2-6453
50521,2-5942
50522,2-6093
50523,8-5173
50524,1-0424
50525,3-1024
50526,3-4024
50527,5-4321
50528,5-6725
50529,6-9436
50530,8-0345
50531,5-6168
50532,4-9736
50533,7-9302
50534,6-6517
50535,7-1927
50536,4-4265
50537,3-0526
50538,1-9691
50539,2-6941
50540,1-8676
50541,3-6353
50542,6-9457
50543,5-6641
50544,1-2383
50545,6-4843
50546,5-4749
50547,4-1537
50548,7-7235
50549,2-7408
50550,3-4370
50551,5-8313
50552,3-4762
50553,2-8785
50554,6-1216
50555,1-8157
50556,4-3240
50557,2-7607
50558,3-3970
50559,2-4379
50560,4-7218
50561,2-5075
50562,5-6325
50563,5-8465
50564,1-3443
50565,6-9907
50566,2-4438
50567,8-5509
50568,2-8652
50569,3-5744
50570,8-1091
50571,3-5985
50572,4-7680
50573,4-5688
50574,7-5234
50575,5-3807
50576,8-8238
50577,1-1045
50578,1-7360
50579,4-0721
50580,8-1915
50581,2-5675
50582,6-1906
50583,8-3915
50584,5-4676
50585,1-6224
50586,8-7106
50587,1-4885
50588,4-3449
50589,1-0549
50590,1-4050
50591,8-7712
50592,6-2001
50593,7-9205
50594,8-1954
50595,8-8650
50596,6-1509
50597,8-8252
50598,5-3572
50599,2-3407
50600,8-9444
50601,4-1429
50602,5-2567
50603,8-1674
50604,4-4304
50605,4-9750
50606,4-0478
50607,8-0277
50608,4-8343
50609,4-3785
50610,2-8272
50611,8-7587
50612,1-4406
50613,4-0628
50614,2-4964
50615,2-4230
50616,2-7897
50617,4-7093
50618,7-6795
50619,7-8674
50620,4-5423
50621,7-8977
50622,5-0064
50623,6-3492
50624,1-6676
50625,5-8530
50626,8-9889
50627,8-6716
50628,8-6860
50629,2-2518
50630,6-5149
50631,8-7222
50632,8-7291
50633,8-8605
50634,8-3482
50635,3-9814
50636,1-6237
50637,3-8929
50638,3-1822
50639,7-0527
50640,6-4423
50641,2-2579
50642,2-9380
50643,1-7890
50644,2-7562
50645,3-1245
50646,6-4396
50647,4-3196
50648,5-7492
50649,4-4641
50650,6-5925
50651,8-3049
50652,8-4548
50653,5-1386
50654,3-6109
50655,2-3913
50656,5-6495
50657,5-2823
50658,6-3154
50659,7-3212
50660,1-5639
50661,1-2389
50662,5-4998
50663,2-4805
50664,5-9525
50665,2-8144
50666,7-7806
50667,1-2347
50668,4-8831
50669,2-3833
50670,3-5375
50671,7-7720
50672,7-7835
50673,4-9213
50674,7-6900
50675,3-0316
50676,8-3508
50677,6-0820
50678,5-0882
50679,3-0344
50680,5-8506
50681,1-0687
50682,4-8150
50683,3-3689
50684,6-8170
50685,3-8292
50686,4-2030
50687,1-1583
50688,1-1474
50689,7-7829
50690,4-6929
50691,7-3418
50692,3-9895
50693,6-4140
50694,2-3434
50695,1-2337
50696,6-5262
50697,3-0292
50698,6-8954
50699,1-7314
50700,6-6351
50701,2-0241
50702,7-2317
50703,5-9262
50704,8-1863
50705,2-7376
50706,1-4306
50707,8-5204
50708,2-8026
50709,1-2628
50710,4-0442
50711,7-7135
50712,2-6702
50713,8-2972
50714,5-6218
50715,4-9504
50716,7-7174
50717,2-8418
50718,7-3654
50719,7-2655
50720,5-1065
50721,5-2067
50722,2-3050
50723,4-7916
50724,2-5799
50725,4-4142
50726,5-7930
50727,6-0864
50728,6-8007
50729,6-3485
50730,5-0979
50731,4-3606
50732,7-8100
50733,7-8909
50734,3-8948
50735,1-7321
50736,4-1613
50737,7-0933
50738,5-6848
50739,7-5815
50740,3-4850
50741,1-9052
50742,3-8046
50743,3-4086
50744,7-5810
50745,7-5303
50746,8-1799
50747,5-5887
50748,7-5757
50749,4-3578
50750,2-3474
50751,5-9895
50752,5-8560
50753,5-6785
50754,6-6912
50755,7-6476
50756,2-7092
50757,4-2162
50758,2-0276
50759,7-7155
50760,1-9479
50761,5-0026
50762,3-3742
50763,4-3687
50764,3-1364
50765,1-9282
50766,2-5094
50767,5-9915
50768,2-5835
50769,3-6987
50770,5-0183
50771,6-6119
50772,6-5036
50773,5-0705
50774,6-1540
50775,2-9724
50776,3-0677
50777,6-1841
50778,6-1730
50779,4-3592
50780,6-8715
50781,2-6264
50782,5-5651
50783,5-7483
50784,8-2917
50785,3-9526
50786,3-6484
50787,2-4535
50788,2-8417
50789,7-6273
50790,5-1501
50791,5-0574
50792,3-0440
50793,1-3351
50794,5-6233
50795,1-2065
50796,6-1854
50797,5-6339
50798,5-1641
50799,3-7953
50800,1-5437
50801,6-1123
50802,3-0334
50803,2-1062
50804,2-1763
50805,1-7701
50806,8-5990
50807,6-3937
50808,7-9945
50809,2-5056
50810,3-0102
50811,1-7043
50812,1-7756
50813,5-3220
50814,8-2645
50815,8-5876
50816,8-6887
50817,2-2115
50818,3-3329
50819,1-1866
50820,8-8484
50821,1-7937
50822,7-6208
50823,4-5917
50824,6-4576
50825,4-8546
50826,1-2555
50827,5-9471
50828,7-3459
50829,3-2392
50830,7-4639
50831,8-2858
50832,7-9024
50833,6-5968
50834,4-7362
50835,5-4746
50836,1-8809
50837,1-1573
50838,6-8789
50839,6-1690
50840,7-6264
50841,5-7989
50842,2-7761
50843,5-9661
50844,7-7298
50845,3-3221
50846,1-5893
50847,4-6805
50848,2-2814
50849,2-7060
50850,8-5763
50851,8-8474
50852,4-8259
50853,6-2572
50854,5-7697
50855,1-2323
50856,7-8517
50857,8-9549
50858,2-2291
50859,2-4852
50860,8-4390
50861,6-1768
50862,2-6601
50863,3-0107
50864,3-8374
50865,6-6867
50866,3-1583
50867,3-0252
50868,6-0762
50869,1-1026
50870,7-3071
50871,2-1122
50872,1-9882
50873,8-2975
50874,1-3949
50875,1-3242
50876,3-7651
50877,2-3809
50878,7-8685
50879,1-9166
50880,3-3590
50881,7-0533
50882,5-3893
50883,2-7280
50884,6-0273
50885,6-2605
50886,2-8511
50887,1-3774
50888,4-8591
50889,3-7631
50890,8-1683
50891,2-0023
50892,5-1015
50893,2-6297
50894,6-6242
50895,8-5698
50896,2-9750
50897,8-9700
50898,3-2340
50899,4-5607
50900,2-2355
50901,2-7096
50902,2-9306
50903,5-9245
50904,8-8250
50905,8-8739
50906,4-9854
50907,8-4663
50908,7-0914
50909,1-5405
50910,8-7059
50911,2-8435
50912,2-1852
50913,8-7549
50914,8-2462
50915,4-4903
50916,4-9426
50917,4-0748
50918,5-6634
50919,3-9520
50920,8-3470
50921,6-3769
50922,7-1404
50923,1-3190
50924,2-1901
50925,6-4302
50926,4-1000
50927,1-6244
50928,8-6092
50929,2-1916
50930,2-1993
50931,6-9031
50932,4-7482
50933,1-3054
50934,6-7999
50935,4-8381
50936,8-3512
50937,2-6826
50938,4-5328
50939,8-2384
50940,4-9149
50941,1-8537
50942,1-4659
50943,6-5617
50944,4-4914
50945,8-6382
50946,5-8284
50947,5-9364
50948,7-6925
50949,3-7310
50950,8-0188
50951,1-5340
50952,6-0764
50953,7-9732
50954,5-3063
50955,7-3944
50956,6-3418
50957,4-2638
50958,4-6308
50959,7-4998
50960,5-4253
50961,3-9647
50962,5-6975
50963,7-0357
50964,4-4011
50965,3-6439
50966,5-8640
50967,6-8904
50968,5-8855
50969,3-7591
50970,3-3950
50971,7-3368
50972,6-7535
50973,4-8120
50974,3-3371
50975,1-3767
50976,6-8432
50977,6-6562
50978,7-9496
50979,5-0623
50980,1-5053
50981,8-1487
50982,1-5932
50983,7-0436
50984,7-4566
50985,8-1255
50986,5-0869
50987,1-2532
50988,8-8767
50989,3-1454
50990,6-1112
50991,5-6494
50992,5-6533
50993,6-8323
50994,4-7597
50995,8-6688
50996,5-9601
50997,1-9842
50998,3-1131
50999,7-3075
51000,4-5060
51001,2-3176
51002,7-4933
51003,8-4022
51004,5-6263
51005,4-5006
51006,3-7911
51007,7-5738
51008,7-5967
51009,4-7415
51010,4-7951
51011,2-2931
51012,3-8029
51013,7-2632
51014,7-7900
51015,3-7038
51016,4-2597
51017,2-9022
51018,4-2086
51019,6-2863
51020,3-8563
51021,4-2172
51022,3-2532
51023,3-0265
51024,2-0236
51025,2-9205
51026,1-4510
51027,4-8574
51028,2-5465
51029,8-7790
51030,8-4546
51031,5-0104
51032,8-4423
51033,1-7676
51034,1-0671
51035,2-3428
51036,5-5881
51037,6-7212
51038,3-9413
51039,7-6303
51040,1-4440
51041,2-8482
51042,4-7178
51043,2-2734
51044,1-7611
51045,7-6268
51046,1-0849
51047,7-9798
51048,5-7242
51049,6-6962
51050,4-2328
51051,6-1612
51052,4-2667
51053,2-0932
51054,8-7609
51055,7-8647
51056,6-1629
51057,8-5594
51058,4-6209
51059,6-7229
51060,4-1018
51061,5-1026
51062,3-6855
51063,3-2828
51064,1-7750
51065,7-1929
51066,5-1140
51067,7-7496
51068,5-5252
51069,1-9754
51070,7-4060
51071,2-7270
51072,1-0262
51073,7-4705
51074,7-0427
51075,4-6428
51076,4-7691
51077,7-3512
51078,4-9109
51079,4-1944
51080,6-9339
51081,3-4302
51082,7-0517
51083,2-4819
51084,2-6196
51085,2-9097
51086,2-7363
51087,6-5186
51088,2-5897
51089,5-6403
51090,5-8218
51091,2-1704
51092,8-1470
51093,2-7391
51094,4-0776
51095,4-2084
51096,6-4768
51097,7-5446
51098,4-3125
51099,2-7183
51100,6-3222
51101,6-7653
51102,1-8406
51103,3-1582
51104,2-6756
51105,1-6355
51106,4-0354
51107,1-9530
51108,2-9820
51109,3-8738
51110,6-6708
51111,1-8942
51112,7-4963
51113,5-9069
51114,2-5557
51115,4-7839
51116,2-1998
51117,1-9124
51118,4-2648
51119,4-1052
51120,4-9895
51121,7-3992
51122,4-0652
51123,7-8044
51124,5-6376
51125,8-3825
51126,3-6731
51127,3-2619
51128,5-4959
51129,8-5147
51130,3-9882
51131,3-3008
51132,8-2424
51133,8-4815
51134,3-3010
51135,1-0368
51136,8-8230
51137,5-3662
51138,5-5892
51139,3-7263
51140,4-2588
51141,6-0956
51142,5-7213
51143,5-6542
51144,7-6658
51145,6-9815
51146,4-0521
51147,2-7067
51148,7-0980
51149,6-0386
51150,3-0055
51151,1-6931
51152,6-9525
51153,3-4396
51154,2-5510
51155,3-0133
51156,4-9550
51157,7-0273
51158,2-6518
51159,1-2744
51160,2-8591
51161,2-0874
51162,8-9589
51163,7-9278
51164,6-7194
51165,3-2523
51166,8-3525
51167,7-4284
51168,4-0875
51169,5-1643
51170,8-4272
51171,7-5285
51172,3-3836
51173,5-9555
51174,6-1732
51175,4-0935
51176,8-2179
51177,5-1900
51178,6-7354
51179,1-2325
51180,5-4617
51181,8-3441
51182,3-9111
51183,7-9642
51184,8-7497
51185,8-0701
51186,3-7168
51187,2-5259
51188,2-1748
51189,5-4133
51190,8-7131
51191,3-7804
51192,6-3636
51193,3-6568
51194,1-2073
51195,1-8922
51196,2-5084
51197,2-7029
51198,4-9600
51199,6-6188
51200,8-4505
51201,7-7401
51202,6-9018
51203,3-6319
51204,7-0463
51205,4-6683
51206,7-9007
51207,7-7924
51208,8-0492
51209,1-7177
51210,2-5880
51211,7-9871
51212,4-8502
51213,1-3666
51214,1-2290
51215,7-0746
51216,8-8725
51217,2-9425
51218,8-7711
51219,8-3955
51220,7-9973
51221,5-3854
51222,8-4287
51223,1-2652
51224,8-3363
51225,4-8997
51226,4-6607
51227,6-4113
51228,1-6131
51229,5-2303
51230,5-8368
51231,5-0663
51232,3-9146
51233,3-9129
51234,7-1563
51235,3-0804
51236,6-2512
51237,8-3499
51238,3-3507
51239,8-0058
51240,5-0058
51241,5-2350
51242,8-9769
51243,6-5848
51244,5-8575
51245,8-4558
51246,1-7678
51247,1-6793
51248,7-3115
51249,5-6902
51250,6-1713
51251,2-7152
51252,7-7035
51253,1-0605
51254,2-8238
51255,3-9032
51256,5-9562
51257,8-1878
51258,6-6782
51259,5-2089
51260,8-3147
51261,2-6834
51262,8-3238
51263,1-3272
51264,5-5761
51265,1-7327
51266,2-0886
51267,1-7789
51268,3-0443
51269,1-2992
51270,8-9644
51271,4-5097
51272,2-4916
51273,6-0599
51274,4-6004
51275,7-3481
51276,1-7252
51277,3-2489
51278,2-4070
51279,5-8958
51280,1-3642
51281,5-2256
51282,8-2054
51283,6-9066
51284,5-6554
51285,3-9060
51286,5-1176
51287,5-6197
51288,6-5722
51289,3-1153
51290,2-6300
51291,7-1487
51292,5-1250
51293,2-2776
51294,7-1833
51295,5-7408
51296,1-0464
51297,6-2204
51298,2-9345
51299,7-2184
51300,6-8955
51301,4-2431
51302,5-9140
51303,6-0815
51304,1-1356
51305,2-6810
51306,5-0575
51307,3-6014
51308,2-9986
51309,6-6844
51310,4-0209
51311,6-6239
51312,5-9699
51313,4-4378
51314,2-0340
51315,6-0279
51316,8-5415
51317,8-6399
51318,2-2412
51319,5-4703
51320,6-7367
51321,2-5938
51322,4-3968
51323,7-5148
51324,7-1683
51325,7-9003
51326,7-3035
51327,5-7259
51328,7-4959
51329,1-7610
51330,8-9732
51331,5-6595
51332,3-1037
51333,3-4980
51334,6-2793
51335,8-0693
51336,2-6483
51337,7-8855
51338,4-5449
51339,1-1728
51340,7-6300
51341,5-1383
51342,7-4778
51343,4-3018
51344,5-6649
51345,6-5673
51346,1-7153
51347,3-4924
51348,6-1628
51349,3-8540
51350,8-5002
51351,2-4862
51352,2-3929
51353,2-9859
51354,1-1117
51355,8-3389
51356,4-9601
51357,5-0438
51358,3-2981
51359,7-2730
51360,8-6220
51361,7-2754
51362,2-5981
51363,8-6420
51364,6-8444
51365,5-9047
51366,2-6427
51367,4-6863
51368,2-5637
51369,1-4084
51370,8-0502
51371,6-2047
51372,7-0934
51373,5-6550
51374,7-7541
51375,4-6869
51376,5-7572
51377,8-8955
51378,5-5642
51379,2-4387
51380,8-6327
51381,7-4213
51382,3-0413
51383,7-8276
51384,3-1084
51385,7-4400
51386,6-3806
51387,5-6304
51388,1-1935
51389,6-3479
51390,8-2711
51391,2-7435
51392,6-3698
51393,3-7233
51394,3-2093
51395,7-8786
51396,2-0328
51397,1-5144
51398,3-6101
51399,7-3445
51400,3-8643
51401,7-0278
51402,4-3680
51403,7-3600
51404,8-9405
51405,5-3006
51406,8-7209
51407,8-1277
51408,6-8908
51409,4-9396
51410,6-1674
51411,2-5741
51412,8-5729
51413,4-3078
51414,8-7656
51415,8-3431
51416,5-2279
51417,2-8606
51418,7-2027
51419,3-2586
51420,7-4548
51421,2-3817
51422,4-0679
51423,6-9795
51424,5-7238
51425,5-4416
51426,3-6752
51427,5-5353
51428,1-7596
51429,4-6944
51430,6-6431
51431,1-7936
51432,4-8632
51433,5-6608
51434,5-8956
51435,4-8134
51436,8-2767
51437,6-6681
51438,8-6582
51439,7-1096
51440,3-2772
51441,7-7391
51442,7-5053
51443,8-0220
51444,7-9340
51445,3-6931
51446,1-0744
51447,8-2210
51448,7-8460
51449,8-1374
51450,7-2583
51451,7-7216
51452,5-7057
51453,7-3739
51454,4-4886
51455,6-9666
51456,7-4882
51457,1-2803
51458,1-9958
51459,1-3355
51460,5-9831
51461,8-7891
51462,4-5792
51463,7-4524
51464,1-9251
51465,8-8941
51466,6-5615
51467,7-6161
51468,2-6945
51469,3-2724
51470,5-7504
51471,2-1949
51472,5-2653
51473,3-5598
51474,7-8449
51475,3-2656
51476,3-3539
51477,4-0529
51478,3-9441
51479,3-4534
51480,1-6003
51481,2-9416
51482,8-2391
51483,3-0398
51484,3-2030
51485,5-0020
51486,6-0058
51487,5-4723
51488,5-2498
51489,2-1464
51490,5-0090
51491,2-0275
51492,1-1687
51493,2-9601
51494,8-3768
51495,3-4687
51496,6-1968
51497,6-2879
