,lead
47408,6-3272
47409,7-2888
47410,7-4307
47411,2-2246
47412,4-0776
47413,6-0164
47414,7-4012
47415,1-1318
47416,8-5106
47417,7-6240
47418,3-4049
47419,1-9754
47420,3-7710
47421,7-7668
47422,1-8850
47423,2-6081
47424,1-4086
47425,6-6027
47426,8-5249
47427,2-0015
47428,2-8605
47429,4-1883
47430,5-5348
47431,8-0812
47432,7-7187
47433,4-7348
47434,1-8578
47435,1-0406
47436,4-7304
47437,4-9765
47438,2-1959
47439,5-3341
47440,3-0389
47441,4-5566
47442,5-7147
47443,4-1789
47444,2-2823
47445,6-0611
47446,2-2338
47447,7-6902
47448,4-4835
47449,1-7694
47450,3-4969
47451,8-0826
47452,3-7211
47453,3-1331
47454,7-2476
47455,4-8693
47456,5-8087
47457,3-2377
47458,7-4760
47459,4-9957
47460,4-8952
47461,3-1136
47462,4-1959
47463,3-4066
47464,1-6279
47465,6-7737
47466,5-9034
47467,3-9091
47468,3-6487
47469,8-8596
47470,5-9657
47471,8-7962
47472,6-9389
47473,6-7612
47474,6-8769
47475,6-6687
47476,8-3426
47477,8-2558
47478,8-9429
47479,8-5010
47480,2-4881
47481,1-1575
47482,8-5273
47483,3-5092
47484,2-7144
47485,5-9615
47486,2-5992
47487,4-0506
47488,8-4922
47489,4-5471
47490,7-1353
47491,3-7100
47492,1-8638
47493,6-1726
47494,8-4752
47495,3-0796
47496,6-3042
47497,8-5768
47498,7-7794
47499,5-4074
47500,3-5250
47501,2-2195
47502,1-0901
47503,3-8920
47504,3-5818
47505,8-6715
47506,6-0059
47507,7-2893
47508,7-7367
47509,4-8932
47510,7-9916
47511,2-6515
47512,2-0834
47513,1-2807
47514,7-2425
47515,3-1511
47516,3-8498
47517,3-6765
47518,8-9265
47519,8-4808
47520,5-5911
47521,6-7404
47522,8-1614
47523,7-7742
47524,3-5409
47525,4-3880
47526,1-4599
47527,5-7070
47528,7-4532
47529,5-9188
47530,2-7214
47531,3-4404
47532,7-1688
47533,2-4538
47534,5-9966
47535,2-7922
47536,2-8461
47537,7-5535
47538,1-1567
47539,8-1934
47540,3-1409
47541,7-8049
47542,2-2772
47543,8-1374
47544,7-1860
47545,7-0595
47546,6-2188
47547,8-0575
47548,5-3080
47549,3-1238
47550,2-4640
47551,5-5109
47552,6-5627
47553,2-0874
47554,6-7518
47555,1-2379
47556,5-6237
47557,3-6882
47558,5-5468
47559,2-7063
47560,7-7306
47561,6-4644
47562,1-4747
47563,2-5332
47564,2-7333
47565,3-0729
47566,8-4329
47567,1-6875
47568,8-7077
47569,8-5642
47570,4-0411
47571,6-4813
47572,8-6394
47573,5-2979
47574,5-3603
47575,7-7218
47576,5-8498
47577,1-5837
47578,7-4331
47579,6-3863
47580,5-4410
47581,4-3756
47582,6-9064
47583,3-0683
47584,7-6764
47585,5-5834
47586,5-2643
47587,7-3992
47588,1-9618
47589,2-2279
47590,1-6499
47591,5-7344
47592,5-1985
47593,2-9792
47594,6-4492
47595,7-1854
47596,6-6585
47597,2-2237
47598,2-3737
47599,4-8039
47600,1-4372
47601,6-3463
47602,6-8311
47603,1-3137
47604,1-4969
47605,4-3784
47606,5-8154
47607,7-6762
47608,4-4088
47609,6-6469
47610,5-5480
47611,5-4517
47612,6-8264
47613,2-7308
47614,7-8329
47615,4-6549
47616,1-2691
47617,6-9919
47618,3-0719
47619,3-2555
47620,7-5276
47621,1-4783
47622,5-8750
47623,6-2609
47624,6-7904
47625,5-1304
47626,7-0032
47627,8-2963
47628,5-0191
47629,2-8527
47630,7-4054
47631,2-3017
47632,2-8870
47633,5-8395
47634,3-5632
47635,4-2505
47636,8-7022
47637,2-0378
47638,8-1202
47639,6-4840
47640,5-4640
47641,5-2569
47642,6-3340
47643,8-5839
47644,5-4436
47645,2-7650
47646,3-1116
47647,7-8535
47648,2-9352
47649,7-8335
47650,3-8203
47651,5-8669
47652,8-3273
47653,5-4792
47654,2-8938
47655,8-7566
47656,5-1482
47657,5-2896
47658,6-3651
47659,5-0845
47660,4-1787
47661,3-6669
47662,2-9845
47663,2-0755
47664,2-7631
47665,6-2229
47666,5-7131
47667,1-2002
47668,4-9254
47669,3-7345
47670,6-8759
47671,3-0210
47672,2-8502
47673,7-2123
47674,1-1258
47675,8-1927
47676,2-4176
47677,8-2222
47678,6-2353
47679,6-5317
47680,2-3213
47681,2-4899
47682,1-2597
47683,1-3683
47684,6-3973
47685,2-5883
47686,8-8391
47687,8-5578
47688,6-8313
47689,6-1770
47690,5-8049
47691,7-6574
47692,4-5235
47693,3-3482
47694,4-2392
47695,6-3831
47696,8-8354
47697,5-1687
47698,6-4321
47699,3-4173
47700,6-8703
47701,8-2495
47702,3-2623
47703,4-5775
47704,4-4425
47705,5-3076
47706,1-1646
47707,6-8170
47708,2-2515
47709,3-5895
47710,5-6631
47711,1-2295
47712,7-8306
47713,7-7040
47714,2-1443
47715,8-6771
47716,6-6843
47717,5-9698
47718,1-6226
47719,4-2913
47720,2-9314
47721,7-9885
47722,8-8467
47723,4-6111
47724,1-1523
47725,6-5313
47726,5-9963
47727,8-4654
47728,4-0126
47729,4-2951
47730,2-9753
47731,1-2903
47732,2-5242
47733,5-3168
47734,8-7959
47735,6-0658
47736,3-4477
47737,6-2349
47738,8-4312
47739,8-2863
47740,7-8307
47741,6-4222
47742,1-2894
47743,5-5126
47744,8-9497
47745,3-4681
47746,7-1596
47747,1-4307
47748,1-3871
47749,8-0042
47750,5-4763
47751,8-4667
47752,1-5778
47753,1-2223
47754,7-6346
47755,8-2456
47756,3-0081
47757,8-3263
47758,6-8020
47759,2-3271
47760,2-2336
47761,3-9727
47762,1-1700
47763,4-8435
47764,2-8994
47765,7-5656
47766,6-1729
47767,4-1164
47768,4-4344
47769,3-8511
47770,1-1939
47771,1-2948
47772,2-9901
47773,3-2163
47774,7-4270
47775,5-4999
47776,6-8601
47777,1-7911
47778,3-4953
47779,7-5079
47780,2-0693
47781,4-5606
47782,4-7834
47783,5-5430
47784,1-5234
47785,7-3086
47786,6-6160
47787,6-1360
47788,7-5261
47789,3-7246
47790,6-0545
47791,7-8161
47792,8-0791
47793,6-3740
47794,6-8466
47795,5-9855
47796,2-4317
47797,7-8642
47798,8-0044
47799,2-3145
47800,3-7442
47801,7-1972
47802,3-5712
47803,3-9000
47804,1-8700
47805,5-6005
47806,5-8938
47807,4-2137
47808,7-1736
47809,5-8272
47810,6-0869
47811,3-9919
47812,5-7083
47813,6-8254
47814,7-5698
47815,4-4391
47816,1-8936
47817,8-7898
47818,6-6482
47819,1-4917
47820,7-3348
47821,1-5817
47822,5-0177
47823,4-3083
47824,6-3030
47825,2-4569
47826,8-8538
47827,5-2330
47828,2-4562
47829,3-0107
47830,4-3192
47831,5-6186
47832,1-7211
47833,3-6567
47834,1-2764
47835,8-1715
47836,1-3488
47837,6-0236
47838,3-3734
47839,8-5439
47840,7-7814
47841,3-5492
47842,2-9710
47843,6-1890
47844,6-6965
47845,5-4959
47846,2-8575
47847,5-8043
47848,3-2168
47849,3-5658
47850,6-6550
47851,8-9776
47852,2-4528
47853,4-1021
47854,6-0006
47855,3-0801
47856,8-6821
47857,4-6181
47858,5-4310
47859,6-3046
47860,8-0615
47861,4-4680
47862,3-6565
47863,1-7450
47864,3-9973
47865,2-1309
47866,1-9851
47867,1-0127
47868,7-6799
47869,3-3200
47870,1-4014
47871,7-9690
47872,2-5240
47873,3-4293
47874,8-5300
47875,3-5179
47876,7-9534
47877,4-2091
47878,8-5312
47879,1-7334
47880,7-0122
47881,6-8210
47882,8-8827
47883,3-5331
47884,8-8661
47885,6-1279
47886,3-8797
47887,2-2946
47888,3-7022
47889,6-4382
47890,1-5445
47891,7-3209
47892,2-4376
47893,6-1189
47894,8-9822
47895,2-4956
47896,4-0438
47897,6-6916
47898,6-5146
47899,7-4009
47900,2-9630
47901,7-8442
47902,7-3185
47903,6-8172
47904,5-3965
47905,2-7362
47906,3-9203
47907,2-7241
47908,3-0221
47909,5-3893
47910,5-5073
47911,7-6531
47912,3-2899
47913,6-7408
47914,1-0510
47915,8-9760
47916,4-5542
47917,6-2790
47918,1-2536
47919,4-6905
47920,7-7473
47921,5-7647
47922,2-4893
47923,7-9864
47924,2-0129
47925,8-0813
47926,3-3529
47927,2-6443
47928,6-3168
47929,4-5712
47930,1-6107
47931,5-9463
47932,7-0261
47933,1-8430
47934,7-7257
47935,1-9900
47936,1-5143
47937,4-5620
47938,3-5981
47939,1-2673
47940,5-6503
47941,6-8552
47942,7-2074
47943,8-4603
47944,5-1102
47945,3-3497
47946,3-4075
47947,4-7707
47948,6-9639
47949,8-7833
47950,5-9210
47951,2-3672
47952,4-4673
47953,8-1053
47954,7-0876
47955,1-1538
47956,2-3146
47957,5-4871
47958,8-4210
47959,8-1847
47960,5-1813
47961,3-5352
47962,7-7285
47963,2-9457
47964,3-9803
47965,6-9798
47966,5-6287
47967,2-1840
47968,7-2080
47969,7-0580
47970,5-9627
47971,5-9543
47972,5-5692
47973,3-7944
47974,6-5274
47975,5-8149
47976,2-8655
47977,1-5377
47978,1-8906
47979,6-6707
47980,2-4037
47981,1-3986
47982,3-1735
47983,8-8243
47984,1-2142
47985,2-3151
47986,1-3298
47987,4-8632
47988,6-7341
47989,2-2392
47990,3-8045
47991,3-4727
47992,8-1454
47993,5-2523
47994,4-9008
47995,7-3531
47996,1-8943
47997,7-4718
47998,4-9796
47999,5-6038
48000,2-0054
48001,1-7370
48002,1-0536
48003,7-6212
48004,2-5096
48005,5-5914
48006,1-0311
48007,3-6184
48008,6-4194
48009,1-2066
48010,5-7626
48011,3-8253
48012,3-6830
48013,8-5149
48014,1-0288
48015,3-7176
48016,3-1710
48017,8-2777
48018,4-4078
48019,7-7138
48020,1-7668
48021,1-6358
48022,6-3196
48023,8-8896
48024,4-1450
48025,4-8014
48026,1-3634
48027,1-2828
48028,3-9084
48029,2-9070
48030,3-4794
48031,3-2756
48032,3-6035
48033,6-4386
48034,4-3195
48035,7-3987
48036,3-1093
48037,1-0196
48038,6-2109
48039,3-4132
48040,6-4878
48041,7-2862
48042,7-8360
48043,8-0067
48044,8-9770
48045,8-1680
48046,3-5707
48047,7-5270
48048,1-1958
48049,4-9160
48050,4-1094
48051,5-2276
48052,6-8488
48053,1-9151
48054,5-4923
48055,7-9525
48056,7-3485
48057,6-5416
48058,5-5308
48059,1-3127
48060,3-6776
48061,5-5906
48062,1-3498
48063,6-4940
48064,4-7565
48065,1-9664
48066,6-7890
48067,3-4086
48068,7-5627
48069,7-1466
48070,4-1187
48071,7-6893
48072,4-3731
48073,2-6454
48074,6-9904
48075,6-7836
48076,2-8445
48077,1-3103
48078,6-2108
48079,8-6081
48080,8-7835
48081,3-2492
48082,7-8024
48083,3-1284
48084,2-9424
48085,4-9396
48086,5-0697
48087,4-5195
48088,8-5121
48089,1-4814
48090,3-8329
48091,1-5866
48092,2-6884
48093,2-1407
48094,6-3876
48095,6-1095
48096,7-7422
48097,2-7476
48098,4-2844
48099,4-4844
48100,1-2578
48101,1-7400
48102,4-3117
48103,2-2110
48104,3-7173
48105,2-2987
48106,8-2405
48107,5-5166
48108,6-5492
48109,7-8663
48110,6-2800
48111,8-7606
48112,2-7999
48113,7-7071
48114,5-0514
48115,1-2844
48116,6-6752
48117,4-8639
48118,5-5876
48119,1-6308
48120,7-5464
48121,5-3592
48122,3-2131
48123,8-9842
48124,5-2403
48125,1-0244
48126,1-4519
48127,8-8870
48128,6-1059
48129,6-0630
48130,8-6602
48131,6-6512
48132,1-4121
48133,7-1247
48134,5-2903
48135,2-0496
48136,4-0327
48137,7-0588
48138,6-3066
48139,4-4526
48140,2-7830
48141,4-8416
48142,3-8597
48143,8-5526
48144,5-1207
48145,4-0727
48146,7-9066
48147,5-2825
48148,2-1984
48149,2-8758
48150,5-8809
48151,5-2964
48152,6-0706
48153,6-8302
48154,5-6251
48155,4-1429
48156,1-8729
48157,5-4676
48158,1-7975
48159,8-0515
48160,8-2592
48161,5-4631
48162,7-9117
48163,6-0886
48164,4-1211
48165,8-7355
48166,3-2010
48167,6-0663
48168,7-0496
48169,7-9957
48170,3-5375
48171,4-7871
48172,7-8962
48173,3-1948
48174,7-2126
48175,7-8570
48176,7-4461
48177,7-7760
48178,8-3484
48179,6-1159
48180,6-2889
48181,6-1695
48182,5-0481
48183,6-6422
48184,3-5690
48185,6-8077
48186,3-2054
48187,2-6845
48188,2-3123
48189,4-4081
48190,5-3647
48191,1-3910
48192,7-6976
48193,6-3269
48194,3-4422
48195,2-6372
48196,5-2340
48197,2-9245
48198,6-7542
48199,5-2663
48200,6-0189
48201,8-2059
48202,7-7013
48203,8-5757
48204,5-1797
48205,7-3112
48206,8-7503
48207,4-3137
48208,3-9875
48209,6-0908
48210,7-8495
48211,8-8999
48212,5-2266
48213,1-3230
48214,5-5085
48215,8-1326
48216,8-6137
48217,5-1316
48218,8-7140
48219,1-0332
48220,7-4392
48221,8-8348
48222,8-5684
48223,1-1165
48224,4-6686
48225,4-6178
48226,8-7662
48227,6-1671
48228,1-1596
48229,1-8311
48230,8-6334
48231,7-5129
48232,2-9492
48233,8-1467
48234,1-4717
48235,3-7731
48236,7-6476
48237,6-5816
48238,7-5641
48239,5-8656
48240,3-1075
48241,5-0898
48242,4-7936
48243,7-8812
48244,2-6288
48245,1-6977
48246,4-6605
48247,1-9972
48248,1-0115
48249,7-8553
48250,5-9157
48251,8-6203
48252,2-5957
48253,4-5068
48254,8-9606
48255,5-4234
48256,8-9894
48257,2-4160
48258,7-5144
48259,7-0523
48260,1-4274
48261,4-4805
48262,1-7264
48263,2-5989
48264,8-7415
48265,2-9339
48266,5-0770
48267,1-4803
48268,4-5637
48269,4-4314
48270,7-3790
48271,8-3788
48272,5-9243
48273,3-6445
48274,7-1156
48275,4-6103
48276,4-9978
48277,7-1847
48278,4-8649
48279,2-2328
48280,4-9921
48281,3-3049
48282,2-4818
48283,7-2848
48284,2-8671
48285,2-0322
48286,4-4337
48287,5-3026
48288,7-4035
48289,8-4928
48290,4-3886
48291,4-9154
48292,3-6031
48293,5-8256
48294,5-2108
48295,6-0051
48296,2-7358
48297,7-1137
48298,1-4978
48299,6-1257
48300,7-1428
48301,8-6311
48302,1-8126
48303,7-1964
48304,5-5210
48305,6-3405
48306,4-6834
48307,3-9575
48308,7-8164
48309,8-0039
48310,5-8608
48311,4-9995
48312,3-8279
48313,1-5533
48314,4-4978
48315,6-1571
48316,4-0337
48317,5-5079
48318,8-2363
48319,3-0974
48320,7-2347
48321,7-9738
48322,3-6598
48323,2-2112
48324,5-8953
48325,4-3535
48326,6-6862
48327,3-0821
48328,4-4566
48329,8-0710
48330,3-7650
48331,8-1953
48332,3-5817
48333,5-5719
48334,7-7924
48335,6-9231
48336,2-0691
48337,4-5198
48338,6-1684
48339,8-6939
48340,6-7932
48341,2-0669
48342,4-8737
48343,1-5569
48344,6-2255
48345,5-0075
48346,1-9857
48347,6-6917
48348,1-8221
48349,6-8078
48350,7-6226
48351,7-8522
48352,6-2728
48353,3-7521
48354,1-2613
48355,6-5720
48356,2-0360
48357,5-0039
48358,2-6106
48359,4-8272
48360,8-1810
48361,2-4497
48362,6-2543
48363,1-3315
48364,4-5872
48365,3-0367
48366,8-3553
48367,5-0244
48368,1-4261
48369,4-6066
48370,7-7106
48371,5-5599
48372,2-0025
48373,3-4198
48374,1-6621
48375,1-6632
48376,1-3057
48377,5-7546
48378,7-4531
48379,8-6053
48380,1-5141
48381,8-5672
48382,1-6422
48383,1-7100
48384,7-7518
48385,4-0567
48386,2-4394
48387,1-6238
48388,8-1013
48389,1-9768
48390,5-0024
48391,6-4108
48392,3-9617
48393,5-0484
48394,8-5993
48395,8-9656
48396,5-7196
48397,4-5981
48398,7-6499
48399,1-1118
48400,1-9602
48401,6-5250
48402,5-5884
48403,8-7079
48404,7-3126
48405,1-8092
48406,6-3285
48407,3-1540
48408,3-2375
48409,2-0240
48410,5-4370
48411,4-8066
48412,2-1065
48413,3-0640
48414,3-4265
48415,4-2128
48416,6-4708
48417,4-1356
48418,5-3353
48419,5-4344
48420,7-1862
48421,7-4900
48422,6-5557
48423,7-6912
48424,5-3511
48425,7-8100
48426,8-1517
48427,2-2378
48428,2-7810
48429,8-2880
48430,5-6360
48431,5-7544
48432,7-6116
48433,6-3467
48434,4-0879
48435,4-2662
48436,5-0047
48437,5-1017
48438,7-2632
48439,6-0142
48440,2-9559
48441,4-6277
48442,2-7312
48443,5-1058
48444,7-0220
48445,3-7286
48446,7-0805
48447,6-7725
48448,3-7020
48449,7-1903
48450,6-1417
48451,6-8713
48452,3-7997
48453,6-2024
48454,7-5553
48455,6-9650
48456,4-1734
48457,2-3771
48458,7-9649
48459,5-5864
48460,3-2571
48461,6-6783
48462,7-0600
48463,3-4803
48464,6-9972
48465,3-2070
48466,1-5074
48467,2-0748
48468,3-2157
48469,2-9831
48470,6-7520
48471,7-3332
48472,8-8807
48473,5-7428
48474,1-8762
48475,1-9274
48476,5-7797
48477,4-9032
48478,3-8596
48479,3-4860
48480,1-9989
48481,6-6883
48482,8-4916
48483,5-0006
48484,2-4311
48485,3-5149
48486,5-9326
48487,1-5779
48488,7-9586
48489,7-7180
48490,1-7654
48491,8-3192
48492,2-2404
48493,6-3175
48494,1-9588
48495,7-2064
48496,5-6630
48497,3-2938
48498,2-2414
48499,1-9793
48500,3-9460
48501,3-7992
48502,6-8733
48503,2-5903
48504,8-6075
48505,7-2438
48506,7-0166
48507,8-1060
48508,6-7771
48509,1-0340
48510,8-1721
48511,7-4807
48512,6-8625
48513,4-2565
48514,6-9508
48515,8-0843
48516,1-3531
48517,7-0757
48518,5-9408
48519,6-9833
48520,2-9217
48521,1-3698
48522,1-1970
48523,6-2474
48524,1-0300
48525,4-0225
48526,2-7878
48527,8-0068
48528,5-4072
48529,5-7109
48530,1-0093
48531,5-4293
48532,7-3437
48533,6-2557
48534,4-7513
48535,3-1179
48536,1-6291
48537,2-7794
48538,3-5638
48539,4-8806
48540,7-2082
48541,1-6485
48542,2-0400
48543,2-7235
48544,3-8229
48545,6-4867
48546,1-7060
48547,4-8563
48548,7-5977
48549,4-2633
48550,1-0128
48551,3-3284
48552,3-4651
48553,2-6132
48554,5-3903
48555,5-6306
48556,8-5536
48557,8-2846
48558,6-7253
48559,6-8087
48560,6-2242
48561,8-7124
48562,4-4994
48563,4-9780
48564,5-9134
48565,5-3201
48566,7-3723
48567,7-4965
48568,5-5781
48569,6-3136
48570,2-6630
48571,2-3872
48572,4-2614
48573,2-0966
48574,7-1397
48575,6-7564
48576,5-3942
48577,8-3387
48578,1-8775
48579,2-3329
48580,4-6695
48581,5-8818
48582,2-8462
48583,3-3402
48584,5-8523
48585,2-9656
48586,4-9138
48587,8-6151
48588,4-3977
48589,8-0708
48590,1-7558
48591,6-6611
48592,6-0335
48593,7-1386
48594,5-5608
48595,3-2822
48596,8-4747
48597,2-3409
48598,5-7010
48599,8-5693
48600,7-1572
48601,7-6379
48602,2-8356
48603,8-0322
48604,2-6871
48605,8-9123
48606,5-8762
48607,1-2023
48608,5-1000
48609,8-4948
48610,6-5112
48611,6-3025
48612,4-0985
48613,2-4360
48614,3-3927
48615,8-3630
48616,6-2095
48617,7-2523
48618,1-7084
48619,8-7089
48620,2-4210
48621,8-4237
48622,1-5993
48623,2-7932
48624,3-6292
48625,6-4502
48626,3-6623
48627,4-2358
48628,1-2184
48629,2-5452
48630,1-6452
48631,3-6384
48632,4-9292
48633,2-0694
48634,7-4554
48635,3-5136
48636,8-5078
48637,1-4914
48638,5-8632
48639,1-7574
48640,1-9500
48641,8-9566
48642,5-7306
48643,8-2704
48644,8-3999
48645,6-8553
48646,3-6507
48647,7-1787
48648,5-0530
48649,3-3209
48650,7-9578
48651,6-6201
48652,8-2230
48653,4-9789
48654,3-8245
48655,3-1010
48656,1-2383
48657,1-0924
48658,3-5656
48659,2-9507
48660,4-5641
48661,7-5463
48662,2-7251
48663,8-5371
48664,1-8924
48665,8-7041
48666,7-7930
48667,2-0327
48668,1-5965
48669,2-2445
48670,4-3198
48671,3-8873
48672,2-1529
48673,8-1058
48674,3-7019
48675,4-8359
48676,2-1570
48677,1-1747
48678,5-5160
48679,2-5232
48680,8-0974
48681,1-0751
48682,7-4373
48683,1-4884
48684,2-8425
48685,6-9849
48686,2-0021
48687,8-1304
48688,4-1975
48689,1-2103
48690,6-9611
48691,7-6968
48692,5-7432
48693,3-2036
48694,2-0566
48695,2-6557
48696,1-5146
48697,5-3988
48698,4-0104
48699,3-3185
48700,7-9478
48701,8-0007
48702,1-8494
48703,3-1435
48704,7-5615
48705,1-0412
48706,4-5855
48707,5-3179
48708,7-6671
48709,5-2854
48710,6-4242
48711,3-2829
48712,4-2962
48713,8-0250
48714,5-1652
48715,1-9646
48716,8-4940
48717,4-1473
48718,2-4031
48719,1-2780
48720,6-5469
48721,5-1443
48722,2-9095
48723,5-1360
48724,2-7669
48725,2-5734
48726,6-4728
48727,2-6786
48728,7-6050
48729,7-2633
48730,5-2000
48731,1-4113
48732,6-1349
48733,2-3118
48734,6-0053
48735,7-4015
48736,3-1567
48737,5-4274
48738,7-3383
48739,1-4625
48740,2-2291
48741,1-8244
48742,7-9907
48743,2-6374
48744,8-2758
48745,4-0099
48746,6-1593
48747,1-6361
48748,2-2786
48749,3-1619
48750,5-0841
48751,1-1559
48752,7-1462
48753,4-2548
48754,2-0548
48755,4-3683
48756,2-6162
48757,4-9832
48758,4-9346
48759,5-5799
48760,1-0456
48761,3-0503
48762,4-5959
48763,2-4943
48764,8-0886
48765,3-3286
48766,1-1614
48767,4-7762
48768,2-7275
48769,7-4974
48770,8-9363
48771,3-8065
48772,2-7719
48773,5-2652
48774,7-9301
48775,7-4767
48776,8-9026
48777,6-4057
48778,5-1485
48779,3-6452
48780,3-6952
48781,6-2119
48782,5-6651
48783,1-7912
48784,2-3237
48785,1-8963
48786,4-5819
48787,4-2942
48788,6-9341
48789,4-4535
48790,2-6794
48791,5-1252
48792,4-2121
48793,3-5814
48794,4-0037
48795,7-9033
48796,2-3038
48797,4-8466
48798,4-6771
48799,8-5050
48800,5-6883
48801,2-5434
48802,2-7177
48803,4-4176
48804,5-0258
48805,7-5113
48806,4-0334
48807,6-1875
48808,6-8688
48809,4-3255
48810,1-4578
48811,1-5698
48812,6-0928
48813,5-3150
48814,6-9697
48815,1-1347
48816,6-6377
48817,5-0373
48818,3-6062
48819,3-5357
48820,5-7670
48821,3-5651
48822,1-5773
48823,5-8891
48824,2-7585
48825,1-7199
48826,6-7640
48827,7-0546
48828,2-2332
48829,4-5279
48830,4-9384
48831,3-5428
48832,2-5766
48833,8-9148
48834,7-0155
48835,7-1683
48836,2-5899
48837,5-3820
48838,1-2967
48839,2-5250
48840,3-0773
48841,2-1685
48842,7-8656
48843,2-6907
48844,8-1967
48845,1-5425
48846,5-1723
48847,2-6775
48848,3-5192
48849,2-1205
48850,3-3398
48851,7-4450
48852,1-0789
48853,1-9921
48854,3-8347
48855,2-3471
48856,5-1927
48857,8-4087
48858,4-3522
48859,7-3080
48860,7-5630
48861,2-3209
48862,1-7819
48863,6-5213
48864,7-2542
48865,8-0223
48866,6-7945
48867,4-7901
48868,3-1628
48869,3-0148
48870,8-9325
48871,6-8011
48872,2-6017
48873,3-3983
48874,6-4984
48875,2-7924
48876,4-5710
48877,3-9141
48878,7-3111
48879,1-4433
48880,6-4594
48881,7-4401
48882,8-6722
48883,2-9648
48884,3-2802
48885,4-2800
48886,2-0792
48887,1-0560
48888,6-5606
48889,5-4932
48890,3-0679
48891,3-9960
48892,1-1433
48893,5-3907
48894,2-5359
48895,6-2774
48896,2-3262
48897,2-2324
48898,4-6133
48899,4-8088
48900,8-7298
48901,5-0524
48902,6-2663
48903,5-9505
48904,1-8794
48905,7-3061
48906,6-4505
48907,5-9906
48908,8-3910
48909,4-3119
48910,1-3164
48911,3-5773
48912,7-3149
48913,4-5660
48914,2-2698
48915,8-7405
48916,3-5009
48917,1-5962
48918,7-7774
48919,8-1712
48920,4-0048
48921,1-5410
48922,5-6517
48923,1-2312
48924,2-8915
48925,8-0669
48926,1-7112
48927,3-3273
48928,8-3951
48929,3-5693
48930,3-2954
48931,5-6063
48932,7-0601
48933,2-0850
48934,2-2680
48935,3-8690
48936,5-9932
48937,7-7432
48938,1-0687
48939,5-5039
48940,8-4745
48941,2-6271
48942,8-1426
48943,5-9689
48944,3-3539
48945,5-6194
48946,3-2985
48947,7-6642
48948,1-4968
48949,8-9883
48950,6-9532
48951,1-3526
48952,3-3109
48953,4-5531
48954,6-3809
48955,7-7250
48956,6-0616
48957,3-0162
48958,5-1718
48959,6-0703
48960,7-5980
48961,7-1304
48962,5-2544
48963,2-9412
48964,2-9764
48965,7-5846
48966,3-8285
48967,5-3587
48968,6-8547
48969,2-2093
48970,1-4193
48971,8-1634
48972,2-0697
48973,4-6740
48974,7-6244
48975,3-0219
48976,3-3619
48977,6-6632
48978,4-3014
48979,8-7216
48980,1-3411
48981,1-0268
48982,7-4901
48983,1-2684
48984,8-4963
48985,3-6730
48986,8-0142
48987,2-0098
48988,3-8549
48989,2-7988
48990,8-0651
48991,6-2520
48992,6-9160
48993,5-3250
48994,4-8038
48995,2-0371
48996,7-5426
48997,6-2811
48998,2-5655
48999,3-0114
49000,6-8420
49001,7-1577
49002,8-0571
49003,8-4912
49004,8-2814
49005,2-9355
49006,4-4698
49007,7-3171
49008,3-7653
49009,5-4159
49010,7-7451
49011,6-1155
49012,6-3028
49013,4-9930
49014,6-8434
49015,2-1582
49016,5-4890
49017,5-1099
49018,3-9139
49019,8-4619
49020,1-5765
49021,1-9022
49022,3-9209
49023,3-4725
49024,2-0879
49025,3-5742
49026,5-4501
49027,2-0282
49028,8-2474
49029,4-6004
49030,8-8574
49031,8-9472
49032,8-1283
49033,1-9354
49034,6-4912
49035,1-7963
49036,7-1684
49037,7-6014
49038,6-8881
49039,5-9839
49040,6-2079
49041,8-6273
49042,4-5098
49043,8-4317
49044,6-4876
49045,6-0281
49046,7-0847
49047,2-3787
49048,8-1432
49049,4-8647
49050,5-8955
49051,2-1102
49052,5-0781
49053,5-6853
49054,8-5945
49055,7-0009
49056,1-0343
49057,7-7419
49058,8-8594
49059,4-5757
49060,3-5543
49061,5-6041
49062,2-8058
49063,6-3303
49064,7-2284
49065,8-2981
49066,7-8462
49067,7-6182
49068,1-4384
49069,4-5576
49070,3-9776
49071,8-1330
49072,7-2979
49073,8-5415
49074,3-5027
49075,7-5591
49076,2-3935
49077,4-1178
49078,6-2693
49079,6-1856
49080,2-5723
49081,6-9498
49082,4-7224
49083,5-3484
49084,5-8170
49085,2-8475
49086,8-3863
49087,3-0070
49088,6-3234
49089,2-1839
49090,5-3091
49091,6-5368
49092,5-6021
49093,5-6633
49094,5-5352
49095,5-8649
49096,4-0504
49097,2-5566
49098,5-1291
49099,7-7234
49100,2-7602
49101,8-5989
49102,6-6480
49103,6-1464
49104,4-5726
49105,5-2729
49106,7-0722
49107,2-3833
49108,2-9119
49109,4-1456
49110,1-7942
49111,4-0945
49112,1-7828
49113,3-3961
49114,7-1295
49115,3-6446
49116,6-3264
49117,7-1056
49118,2-3472
49119,4-9614
49120,8-0828
